customer_key,first_name,last_name,email,active,create_date,last_update,address,district,postal_code,phone,city,country
405,LEONARD,SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","88 Nagaon Manor","Buenos Aires",86868,779461480495,Tandil,Argentina
406,NATHAN,RUNYON,NATHAN.RUNYON@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","264 Bhimavaram Manor","St Thomas",54749,302526949177,"Charlotte Amalie","Virgin Islands, U.S."
407,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1639 Saarbrcken Drive","North West",9827,328494873422,Rustenburg,"South Africa"
408,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","692 Amroha Drive",Northern,35575,359478883004,Jaffna,"Sri Lanka"
409,RODNEY,MOELLER,RODNEY.MOELLER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1936 Lapu-Lapu Parkway","Bauchi & Gombe",7122,653436985797,"Deba Habe",Nigeria
410,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","432 Garden Grove Street",Ontario,65630,615964523510,"Richmond Hill",Canada
411,NORMAN,CURRIER,NORMAN.CURRIER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1445 Carmen Parkway","West Java",70809,598912394463,Cianjur,Indonesia
412,ALLEN,BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","791 Salinas Street",Punjab,40509,129953030512,Hoshiarpur,India
413,MARVIN,YEE,MARVIN.YEE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","126 Acua Parkway","West Bengali",58888,480039662421,"Berhampore (Baharampur)",India
414,VINCENT,RALSTON,VINCENT.RALSTON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","397 Sunnyvale Avenue",Guanajuato,55566,680851640676,Allende,Mexico
415,GLENN,PULLEN,GLENN.PULLEN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","992 Klerksdorp Loop",Utrecht,33711,855290087237,Amersfoort,Netherlands
416,JEFFERY,PINSON,JEFFERY.PINSON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","966 Arecibo Loop",Sind,94018,15273765306,Dadu,Pakistan
417,TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","289 Santo Andr Manor",al-Sharqiya,72410,214976066017,al-Qatif,"Saudi Arabia"
418,JEFF,EAST,JEFF.EAST@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","437 Chungho Drive","Puerto Plata",59489,491271355190,"San Felipe de Puerto Plata","Dominican Republic"
419,CHAD,CARBONE,CHAD.CARBONE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1948 Bayugan Parkway",Bihar,60622,987306329957,Katihar,India
420,JACOB,LANCE,JACOB.LANCE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1866 al-Qatif Avenue",California,89420,546793516940,"El Monte","United States"
421,LEE,HAWKS,LEE.HAWKS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1661 Abha Drive","Tamil Nadu",14400,270456873752,Pudukkottai,India
422,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1557 Cape Coral Parkway",Hubei,46875,368284120423,Laohekou,China
423,ALFRED,CASILLAS,ALFRED.CASILLAS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1727 Matamoros Place",Sawhaj,78813,129673677866,Sawhaj,Egypt
424,KYLE,SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1269 Botosani Manor",Guangdong,47394,736517327853,Shanwei,China
425,FRANCIS,SIKES,FRANCIS.SIKES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","355 Vitria de Santo Anto Way",Oaxaca,81758,548003849552,"San Juan Bautista Tuxtepec",Mexico
426,BRADLEY,MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1596 Acua Parkway",Jharkhand,70425,157133457169,"Purnea (Purnia)",India
427,JESUS,MCCARTNEY,JESUS.MCCARTNEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","259 Ipoh Drive","São Paulo",64964,419009857119,Guarujá,Brazil
428,HERBERT,KRUGER,HERBERT.KRUGER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1823 Hoshiarpur Lane",Komi,33191,307133768620,Syktyvkar,"Russian Federation"
429,FREDERICK,ISBELL,FREDERICK.ISBELL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1404 Taguig Drive",Okayama,87212,572068624538,Tsuyama,Japan
430,RAY,HOULE,RAY.HOULE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","740 Udaipur Lane","Nizni Novgorod",33505,497288595103,Dzerzinsk,"Russian Federation"
431,JOEL,FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","287 Cuautla Boulevard",Chuquisaca,72736,82619513349,Sucre,Bolivia
432,EDWIN,BURK,EDWIN.BURK@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1766 Almirante Brown Street",KwaZulu-Natal,63104,617567598243,Newcastle,"South Africa"
433,DON,BONE,DON.BONE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","596 Huixquilucan Place",Nampula,65892,342709348083,Naçala-Porto,Mozambique
434,EDDIE,TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1351 Aparecida de Goinia Parkway","Northern Mindanao",41775,959834530529,Ozamis,Philippines
435,RICKY,SHELBY,RICKY.SHELBY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","722 Bradford Lane",Shandong,90920,746251338300,Junan,China
436,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","983 Santa F Way","British Colombia",47472,145720452260,Vancouver,Canada
437,RANDALL,NEUMANN,RANDALL.NEUMANN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1245 Ibirit Way","La Romana",40926,331888642162,"La Romana","Dominican Republic"
438,BARRY,LOVELACE,BARRY.LOVELACE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1836 Korla Parkway",Copperbelt,55405,689681677428,Kitwe,Zambia
439,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","231 Kaliningrad Place",Lombardia,57833,575081026569,Bergamo,Italy
440,BERNARD,COLBY,BERNARD.COLBY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","495 Bhimavaram Lane",Maharashtra,3,82088937724,"Dhule (Dhulia)",India
441,MARIO,CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1924 Shimonoseki Drive",Batna,52625,406784385440,Batna,Algeria
442,LEROY,BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","105 Dzerzinsk Manor","Inner Mongolia",48570,240776414296,Tongliao,China
443,FRANCISCO,SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","614 Denizli Parkway","Rio Grande do Sul",29444,876491807547,"São Leopoldo",Brazil
444,MARCUS,HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1289 Belm Boulevard",Tartumaa,88306,237368926031,Tartu,Estonia
445,MICHEAL,FORMAN,MICHEAL.FORMAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","203 Tambaram Street","Buenos Aires",73942,411549550611,Escobar,Argentina
446,THEODORE,CULP,THEODORE.CULP@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","1704 Tambaram Manor","West Bengali",2834,39463554936,Uluberia,India
447,CLIFFORD,BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","207 Cuernavaca Loop",Tatarstan,52671,782900030287,"Nabereznyje Tšelny","Russian Federation"
448,MIGUEL,BETANCOURT,MIGUEL.BETANCOURT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","319 Springs Loop",Baijeri,99552,72524459905,Erlangen,Germany
449,OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","956 Nam Dinh Manor",Kerman,21872,474047727727,Sirjan,Iran
450,JAY,ROBB,JAY.ROBB@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1947 Paarl Way","Central Java",23636,834061016202,Surakarta,Indonesia
451,JIM,REA,JIM.REA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","814 Simferopol Loop",Sinaloa,48745,524567129902,"El Fuerte",Mexico
452,TOM,MILNER,TOM.MILNER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","535 Ahmadnagar Manor","Abu Dhabi",41136,985109775584,"Abu Dhabi","United Arab Emirates"
453,CALVIN,MARTEL,CALVIN.MARTEL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","138 Caracas Boulevard",Zulia,16790,974433019532,Maracaíbo,Venezuela
454,ALEX,GRESHAM,ALEX.GRESHAM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","251 Florencia Drive","Michoacn de Ocampo",16119,118011831565,Uruapan,Mexico
455,JON,WILES,JON.WILES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","659 Gatineau Boulevard","La Paz",28587,205524798287,"El Alto",Bolivia
456,RONNIE,RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1889 Valparai Way",Ziguinchor,75559,670370974122,Ziguinchor,Senegal
457,BILL,GAVIN,BILL.GAVIN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1485 Bratislava Place",Illinois,83183,924663855568,Rockford,"United States"
458,LLOYD,DOWD,LLOYD.DOWD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","935 Aden Boulevard","Central Java",64709,335052544020,Tegal,Indonesia
459,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","76 Kermanshah Manor",Esfahan,23343,762361821578,Qomsheh,Iran
460,LEON,BOSTIC,LEON.BOSTIC@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","734 Tanshui Avenue",Caquet,70664,366776723320,Florencia,Colombia
461,DEREK,BLAKELY,DEREK.BLAKELY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","118 Jaffna Loop","Northern Mindanao",10447,325526730021,Gingoog,Philippines
462,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1621 Tongliao Avenue",Irkutsk,22173,209342540247,Usolje-Sibirskoje,"Russian Federation"
463,DARRELL,POWER,DARRELL.POWER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1844 Usak Avenue","Nova Scotia",84461,164414772677,Halifax,Canada
464,JEROME,KENYON,JEROME.KENYON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1872 Toulon Loop",OHiggins,7939,928809465153,Rancagua,Chile
465,FLOYD,GANDY,FLOYD.GANDY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1088 Ibirit Place",Jalisco,88502,49084281333,Zapopan,Mexico
466,LEO,EBERT,LEO.EBERT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1322 Mosul Parkway",Shandong,95400,268053970382,Dongying,China
467,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1447 Chatsworth Place",Chihuahua,41545,769370126331,Cuauhtémoc,Mexico
468,TIM,CARY,TIM.CARY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1257 Guadalajara Street",Karnataka,33599,195337700615,Bijapur,India
469,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1469 Plock Lane",Galicia,95835,622884741180,"Ourense (Orense)",Spain
470,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","434 Ourense (Orense) Manor",Hodeida,14122,562370137426,Hodeida,Yemen
471,DEAN,SAUER,DEAN.SAUER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","270 Tambaram Parkway",Gauteng,9668,248446668735,Johannesburg,"South Africa"
472,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1786 Salinas Place","Nam Ha",66546,206060652238,"Nam Dinh",Vietnam
473,JORGE,OLIVARES,JORGE.OLIVARES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1078 Stara Zagora Drive",Aceh,69221,932992626595,Lhokseumawe,Indonesia
474,DUSTIN,GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1854 Okara Boulevard",Drenthe,42123,131912793873,Emmen,Netherlands
475,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","421 Yaound Street",Sumy,11363,726875628268,Šostka,Ukraine
476,DERRICK,BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1153 Allende Way",Québec,20336,856872225376,Gatineau,Canada
477,DAN,PAINE,DAN.PAINE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","808 Naala-Porto Parkway",England,41060,553452430707,Stockport,"United Kingdom"
478,LEWIS,LYMAN,LEWIS.LYMAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","632 Usolje-Sibirskoje Parkway","Ha Darom",73085,667648979883,Ashqelon,Israel
479,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","98 Pyongyang Boulevard",Ohio,88749,191958435142,Akron,"United States"
480,COREY,HAUSER,COREY.HAUSER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","984 Novoterkassk Loop",Gaziantep,28165,435118527255,Gaziantep,Turkey
481,HERMAN,DEVORE,HERMAN.DEVORE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","64 Korla Street",Mwanza,25145,510383179153,Mwanza,Tanzania
482,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","1785 So Bernardo do Campo Street",Veracruz,71182,684529463244,Coatzacoalcos,Mexico
483,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","698 Jelets Boulevard",Denizli,2596,975185523021,Denizli,Turkey
484,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1297 Alvorada Parkway",Ningxia,11839,508348602835,Yinchuan,China
485,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1909 Dayton Avenue",Guangdong,88513,702955450528,Shaoguan,China
486,GLEN,TALBERT,GLEN.TALBERT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1789 Saint-Denis Parkway","Coahuila de Zaragoza",8268,936806643983,Acuña,Mexico
487,HECTOR,POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","185 Mannheim Lane",Stavropol,23661,589377568313,Pjatigorsk,"Russian Federation"
488,SHANE,MILLARD,SHANE.MILLARD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","184 Mandaluyong Street","Baja California Sur",94239,488425406814,"La Paz",Mexico
489,RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","591 Sungai Petani Drive",Okayama,46400,37247325001,Okayama,Japan
490,SAM,MCDUFFIE,SAM.MCDUFFIE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","656 Matamoros Drive",Boyac,19489,17305839123,Sogamoso,Colombia
491,RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","775 ostka Drive",al-Daqahliya,22358,171973024401,"Mit Ghamr",Egypt
492,LESTER,KRAUS,LESTER.KRAUS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1013 Tabuk Boulevard","West Bengali",96203,158399646978,Kanchrapara,India
493,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","319 Plock Parkway",Istanbul,26101,854259976812,Sultanbeyli,Turkey
494,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1954 Kowloon and New Kowloon Way",Chimborazo,63667,898559280434,Ríobamba,Ecuador
495,CHARLIE,BESS,CHARLIE.BESS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","362 Rajkot Lane",Gansu,98030,962020153680,Baiyin,China
496,TYLER,WREN,TYLER.WREN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1060 Tandil Lane",Shandong,72349,211256301880,Rizhao,China
497,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1515 Korla Way",England,57197,959467760895,York,"United Kingdom"
498,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1416 San Juan Bautista Tuxtepec Avenue",Zufar,50592,144206758053,Salala,Oman
499,MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1 Valle de Santiago Avenue",Apulia,86208,465897838272,Brindisi,Italy
500,REGINALD,KINDER,REGINALD.KINDER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","519 Brescia Parkway","East Java",69504,793996678771,Madiun,Indonesia
501,RUBEN,GEARY,RUBEN.GEARY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","414 Mandaluyong Street",Lubelskie,16370,52709222667,Lublin,Poland
502,BRETT,CORNWELL,BRETT.CORNWELL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1197 Sokoto Boulevard","West Bengali",87687,868602816371,"Siliguri (Shiliguri)",India
503,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","496 Celaya Drive",Nagano,90797,759586584889,Ueda,Japan
504,NATHANIEL,ADAM,NATHANIEL.ADAM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","786 Matsue Way",Illinois,37469,111177206479,Joliet,"United States"
505,RAFAEL,ABNEY,RAFAEL.ABNEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","48 Maracabo Place","Central Luzon",1570,82671830126,Talavera,Philippines
506,LESLIE,SEWARD,LESLIE.SEWARD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1152 al-Qatif Lane","Kalimantan Barat",44816,131370665218,Pontianak,Indonesia
507,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1269 Ipoh Avenue",Eskisehir,54674,402630109080,Eskisehir,Turkey
508,MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","758 Korolev Parkway","Andhra Pradesh",75474,441628280920,Vijayawada,India
509,RAUL,FORTIER,RAUL.FORTIER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1747 Rustenburg Place",Bihar,51369,442673923363,Chapra,India
510,BEN,EASTER,BEN.EASTER@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","886 Tonghae Place",Volgograd,19450,711928348157,Kamyšin,"Russian Federation"
511,CHESTER,BENNER,CHESTER.BENNER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1574 Goinia Boulevard",Heilongjiang,39529,59634255214,Suihua,China
512,CECIL,VINES,CECIL.VINES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","548 Uruapan Street",Ontario,35653,879347453467,London,"United Kingdom"
513,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","962 Tama Loop",,65952,282667506728,Yangor,Nauru
514,FRANKLIN,TROUTMAN,FRANKLIN.TROUTMAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1778 Gijn Manor",Hubei,35156,288910576761,Zaoyang,China
515,ANDRE,RAPP,ANDRE.RAPP@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","568 Dhule (Dhulia) Loop",Coquimbo,92568,602101369463,Coquimbo,Chile
516,ELMER,NOE,ELMER.NOE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1768 Udine Loop",Battambang,32347,448876499197,Battambang,Cambodia
517,BRAD,MCCURDY,BRAD.MCCURDY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","608 Birgunj Parkway",Taipei,400,627425618482,Chungho,Taiwan
518,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","680 A Corua (La Corua) Manor",Sivas,49806,158326114853,Sivas,Turkey
519,RON,DELUCA,RON.DELUCA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1949 Sanya Street",Gumma,61244,132100972047,Isesaki,Japan
520,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","617 Klerksdorp Place","Khanh Hoa",94707,574973479129,"Nha Trang",Vietnam
521,ROLAND,SOUTH,ROLAND.SOUTH@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1993 0 Loop",Liaoning,41214,25865528181,Yingkou,China
522,ARNOLD,HAVENS,ARNOLD.HAVENS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1176 Southend-on-Sea Manor","Southern Tagalog",81651,236679267178,"Santa Rosa",Philippines
523,HARVEY,GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","600 Purnea (Purnia) Avenue","Nghe An",18043,638409958875,Vinh,Vietnam
524,JARED,ELY,JARED.ELY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1003 Qinhuangdao Street","West Java",25972,35533115997,Purwakarta,Indonesia
525,ADRIAN,CLARY,ADRIAN.CLARY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1986 Sivas Place","Friuli-Venezia Giuli",95775,182059202712,Udine,Italy
526,KARL,SEAL,KARL.SEAL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1427 Tabuk Place",Florida,31342,214756839122,"Cape Coral","United States"
527,CORY,MEEHAN,CORY.MEEHAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","556 Asuncin Way",Mogiljov,35364,338244023543,Mogiljov,Belarus
528,CLAUDE,HERZOG,CLAUDE.HERZOG@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","486 Ondo Parkway",Benguela,35202,105882218332,Benguela,Angola
529,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","635 Brest Manor","Andhra Pradesh",40899,80593242951,Bhimavaram,India
530,DARRYL,ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","166 Jinchang Street","Buenos Aires",86760,717566026669,Ezeiza,Argentina
531,JAMIE,WAUGH,JAMIE.WAUGH@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","958 Sagamihara Lane",Mie,88408,427274926505,Kuwana,Japan
532,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1817 Livorno Way","Khanh Hoa",79401,478380208348,"Cam Ranh",Vietnam
533,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1332 Gaziantep Lane",Shandong,22813,383353187467,Binzhou,China
534,CHRISTIAN,JUNG,CHRISTIAN.JUNG@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","949 Allende Lane","Uttar Pradesh",67521,122981120653,Amroha,India
535,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","195 Ilorin Street",Chari-Baguirmi,49250,8912935608,NDjamna,Chad
536,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","193 Bhusawal Place",Kang-won,9750,745267607502,Tonghae,"South Korea"
537,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","43 Vilnius Manor",Colorado,79814,484500282381,Aurora,"United States"
538,TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","183 Haiphong Street",Jilin,69953,488600270038,Baicheng,China
539,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","163 Augusta-Richmond County Loop",Carabobo,33030,754579047924,Valencia,Venezuela
540,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","191 Jos Azueta Parkway",Ruse,13629,932156667696,Ruse,Bulgaria
